"from","to","weight"
"Siddarth S. Chowdhury","Niveah Abraham",2
"Tiago Alves 0002","Nivio Ziviani",2
"Niyazi Sorkunlu","Varun Chandola",2
"Saïd Jabbour","Nizar Mhadhbi",2
"Noa Avigdor-Elgrabli","Roei Gelbhart",2
"Noah Dibert","Richard Marciano",2
"Ryan Cox","Noah Dibert",2
"Sohan Shah","Noah Dibert",2
"Tammie Nelson","Noah Dibert",2
"Will Thomas","Noah Dibert",2
"William Frederick","Noah Dibert",2
"Norman W. Paton","Nurzety A. Azuan",2
"Norman W. Paton","Suzanne M. Embury",2
"Noseong Park","Tanmoy Chakraborty 0002",2
"Sardar F. Jaf","Noura Al Moubayed",2
"Noura Al Moubayed","Steven Bradley",2
"Nozomi Hata","Takashi Nakayama",2
"Nozomi Hata","Takashi Wakamatsu",2
"Nozomi Hata","Yuri Nishikawa",2
"Nozomi Okano","Toshimichi Wakabayashi",2
"Yasuko Kawahata","Nozomi Okano",2
"Siya Bao","Nozomu Togawa",2
"Nuno Freire","René Voorburg",2
"Nuno Freire","Roland Cornelissen",2
"Nuno Freire","Sjors de Valk",2
"Nupoor Gandhi","Sophie Lohmann",2
"Nupoor Gandhi","Travis Sanchez",2
"Nurzety A. Azuan","Suzanne M. Embury",2
"Oana Inel","Zoltán Szlávik",2
"Yi Zhang 0054","Ofer Shai",2
"Ognjen Savkovic","Steffen Lamparter",2
"Oleg Biloborodov","Tetiana Biloborodova",2
"Oleg Biloborodov","Viacheslav Zhygulin",2
"Oleg Biloborodov","Yury Yanovich",2
"Patrick Koch","Oleg Golovidov",2
"Oleg Golovidov","Steven Gardner",2
"Oleg Golovidov","Yan Xu",2
"Oleksandra Levchenko","Patrick Valduriez",2
"Oleksandra Levchenko","Pavlos Kranas",2
"Oleksandra Levchenko","Reza Akbarinia",2
"Oleksandra Levchenko","Ricardo Jiménez-Peris",2
"Oleksandra Levchenko","Ricardo Vilaça",2
"Oleksandra Levchenko","Rui C. Gonçalves",2
"Oleksii Starov","Xiao Zhang",2
"Oleksii Starov","Yuchen Zhou",2
"Varun Chandola","Olga Wodo",2
"Xiangnan Ren","Olivier Curé",2
"Omar Alonso","Serge-Eric Tremblay",4
"Stewart Whiting","Omar Alonso",2
"Omar Alonso","Vasileios Kandylas",4
"Ryan Wesslen","Omar Eltayeby",2
"Sagar Nandu","Omar Eltayeby",2
"Omar Eltayeby","Samira Shaikh",2
"Omar Eltayeby","Sara Levens",2
"Omar Eltayeby","Tiffany Gallicano",2
"Omar Khattab","Omar Shekfeh",2
"Xuan-Hong Dang","Omid Askarisichani",2
"Omid Sarbishei","Tristan Glatard",2
"Ophélie Fraisier","Romaric Besançon",2
"Ophélie Fraisier","Yoann Pitarch",2
"Yakov Babichenko","Oren Dean",2
"Shouhei Hanaoka","Osamu Abe",2
"Soichiro Miki","Osamu Abe",2
"Osamu Abe","Yoshitaka Masutani",2
"Yukihiro Nomura","Osamu Abe",2
"Otman Manad","Patrice Darmon",2
"Ousmane Sall","Reine Marie Ndéla Marone",2
"Ovidiu Dan","Vaibhav Parikh",2
"Ozgun Pinarer","Sultan Turhan",2
"P. J. Xiao","Rómer Rosales",2
"P. J. Xiao","Shaunak Chatterjee",2
"P. J. Xiao","Shipeng Yu",2
"Viral Gupta","P. J. Xiao",2
"Yan Gao","P. J. Xiao",2
"Zhongen Tao","P. J. Xiao",2
"R. Uday Kiran","P. Krishna Reddy",2
"P. Krishna Reddy","Subhash Bhalla",2
"Supun Tharaka","P. Maurakirinathan",2
"Wee Keong Ng","P. Maurakirinathan",2
"Pablo Aragón","Scott A. Hale",2
"Pablo Aragón","Vicenç Gómez",2
"Samet Ayhan","Pablo Costas",2
"Qianyi Hu","Palak Narang",2
"Shanika Karunasekera","Palash Goyal",2
"Weixian Liao","Pan Li 0001",4
"Xuhui Chen","Pan Li 0001",4
"Yifan Guo","Pan Li 0001",2
"Pan Lu","Wei Zhang 0056",2
"Pan Pan","Rong Jin",2
"Pan Pan","Xiaofeng Ren",2
"Yanhao Zhang","Pan Pan",2
"Pan Pan","Yingya Zhang",2
"Pan Pan","Yun Zheng",2
"Panagiota Fatourou","Themis Palpanas",2
"Panagiotis Nikitopoulos","Yannis Theodoridis",2
"Po-Yen Wu","Pangfeng Liu",2
"Panu Srestasathiern","Peerapon Vateekul",2
"Siam Lawawirojwong","Panu Srestasathiern",2
"Panu Srestasathiern","Siwapon Srisonphan",2
"Panya Gupta","Sascha Fahl",2
"Panya Gupta","Yasemin Acar",2
"Yuxi Wu","Panya Gupta",2
"Paolo Messina","Samrat Kokkula",2
"Paolo Messina","Shreyansh Gandhi",2
"Paolo Messina","Venkatesh Kandaswamy",2
"Renqin Cai","Parikshit Sondhi",2
"Parikshit Sondhi","Wenke Zhang",2
"Xueying Bai","Parikshit Sondhi",2
"Yuling Shi","Parikshit Sondhi",2
"Zhenrui Wang","Parikshit Sondhi",2
"Prince Jain","Partha P. Talukdar",2
"Shikhar Vashishth","Partha P. Talukdar",2
"Pascal Bonnet","Ronan Bureau",2
"Pascal Dkengne Sielenou","Sébastien Gerchinovitz",2
"Peter Adelson","Pascaline Dupas",2
"Pascaline Dupas","Stefano Ermon",2
"Xiao Chen","Pascaline Dupas",2
"Tarek Menouer","Patrice Darmon",2
"Paul Bryant","Patricia Grubel",2
"Qiang Guan","Patricia Grubel",2
"Patricia Grubel","Timothy Randles",2
"Xin Liang 0001","Patricia Grubel",2
"Patricia Grubel","Zizhong Chen",2
"Patrick Hummel","Uri Nadav",2
"Sourav Dutta 0001","Patrick K. Nicholson",2
"Wolfgang Gatterbauer","Patrick K. Nicholson",2
"Xiaofeng Yang","Patrick K. Nicholson",2
"Patrick Koch","Steven Gardner",2
"Patrick Koch","Yan Xu",2
"Sumit Purohit","Patrick Mackey",2
"Patrick Mackey","Sutanay Choudhury",2
"Patrick McCarthy","Peter Lenz",2
"Patrick McCarthy","Reka Daniel-Weiner",2
"Rod Hook","Patrick McCarthy",2
"Patrick McCarthy","Roger Cost",2
"Wickus Martin","Patrick McCarthy",2
"Yeming Shi","Patrick McCarthy",2
"Patrick Straus","René Wöstmann",2
"Patrick Valduriez","Pavlos Kranas",2
"Patrick Valduriez","Ricardo Jiménez-Peris",2
"Patrick Valduriez","Ricardo Vilaça",2
"Patrick Valduriez","Rui C. Gonçalves",2
"Seyyed Hadi Hashemi","Paul A. Crook",4
"Phillip Poon","Paul Barford",2
"Ramakrishnan Durairajan","Paul Barford",2
"Qiang Guan","Paul Bryant",2
"Paul Bryant","Timothy Randles",2
"Xin Liang 0001","Paul Bryant",2
"Paul Bryant","Zizhong Chen",2
"Valerii Spiridonov","Paul R. Peluso",2
"Qitian Wu","Paul Weng",2
"Xiaofeng Gao","Paul Weng",2
"Pavel A. Dmitriev","Ross Cutler",2
"Yasaman Hosseinkashi","Pavel A. Dmitriev",2
"Pavel Komlev","Xi (Stephen) Chen",2
"Yan Wang","Pavel Komlev",2
"Pavel Komlev","Ye Wu",2
"Ricardo Jiménez-Peris","Pavlos Kranas",2
"Ricardo Vilaça","Pavlos Kranas",2
"Rui C. Gonçalves","Pavlos Kranas",2
"Pawel Bujnowski","Pawel Kubik",2
"Tomasz Dryjanski","Pawel Bujnowski",2
"Tomasz Dryjanski","Pawel Kubik",2
"Xudong Pan","Pearl Pu",2
"Pedro H. Calais","Virgílio A. F. Almeida",2
"Pedro H. Calais","Wagner Meira Jr.",2
"Pedro H. Calais","Yuri A. Santos",2
"Pedro Moreno-Sanchez","Raghuvir Songhela",2
"Pedro Moreno-Sanchez","Sonia Fahmy",2
"Thiago H. P. Silva","Pedro O. S. Vaz de Melo",2
"Siam Lawawirojwong","Peerapon Vateekul",2
"Siwapon Srisonphan","Peerapon Vateekul",2
"Rui Ma","Pei Zhang 0001",2
"Xiangxiang Xu 0001","Pei Zhang 0001",2
"Yue Wang","Pei Zhang 0001",2
"Peifeng Yin","Wang-Chien Lee",2
"Yusan Lin","Peifeng Yin",2
"Peilin Zhao","Qingyao Wu",2
"Wenpeng Zhang 0003","Peilin Zhao",2
"Wenwu Zhu 0001","Peilin Zhao",2
"Peilin Zhao","Wenye Ma",2
"Xiao Lin 0002","Peilin Zhao",2
"Peilin Zhao","Xiaolong Li 0005",2
"Yifan Zhang 0004","Peilin Zhao",2
"Ziqi Liu","Peilin Zhao",2
"Weili Chen","Peilin Zheng",2
"Peilin Zheng","Yuren Zhou",2
"Zibin Zheng","Peilin Zheng",2
"Yutao Zhang","Peiran Yao",2
"Peng Cui 0001","Philip S. Yu",2
"Peng Cui 0001","Ruoxuan Xiong",2
"Peng Cui 0001","Shiqiang Yang",2
"Peng Cui 0001","Susan Athey",2
"Peng Cui 0001","Wenwu Zhu 0001",10
"Peng Cui 0001","Xiao Wang 0017",6
"Peng Cui 0001","Xuanrong Yao",2
"Xumin Chen","Peng Cui 0001",2
"Ziwei Zhang","Peng Cui 0001",2
"Qiaolin Xia","Peng Jiang 0003",2
"Peng Jiang 0003","Wenwu Ou",2
"Peng Jiang 0003","Xiaobo Wang",4
"Peng Jiang 0003","Yi Zhang",2
"Peng Jiang 0003","Zhifang Sui",2
"Peng Sun","Pengtao Yi",2
"Shuying Liu","Peng Sun",2
"Peng Sun","Sui Huang",2
"Tiezheng Ge","Peng Sun",2
"Peng Sun","Xiaoqiang Zhu",2
"Peng Sun","Yu Zhang",2
"Zelin Hu","Peng Sun",2
"Peng Sun","Zhiqiang Zhang 0011",2
"Peng Xu","Xu Liu",2
"Peng Ye","Spencer De Mars",2
"Peng Ye","Yitong Zhou",2
"Peng Zhang 0002","Zhan Su",2
"Tien-Hsuan Wu","Pengcheng Yin",2
"Zhiyong Wu","Pengcheng Yin",2
"Renfeng Liu","Pengfei Li",2
"Shanshan Huang","Pengfei Li",2
"Pengyang Wang","Pengfei Wang 0008",2
"Yanjie Fu","Pengfei Wang 0008",2
"Pengfei Wang 0008","Yu Zheng",2
"Pengjie Ren","Zhumin Chen",2
"Rui Zhou 0001","Pengpeng Zhao",2
"Shuying Liu","Pengtao Yi",2
"Pengtao Yi","Sui Huang",2
"Tiezheng Ge","Pengtao Yi",2
"Pengtao Yi","Xiaoqiang Zhu",2
"Pengtao Yi","Yu Zhang",2
"Zelin Hu","Pengtao Yi",2
"Pengtao Yi","Zhiqiang Zhang 0011",2
"Ruoming Jin","Pengwei Wang",2
"Yang Zhou 0001","Pengwei Wang",2
"Pengyang Wang","Yanjie Fu",2
"Pengyang Wang","Yu Zheng",2
"Xiang Li","Pengye Zhang",2
"Pengyuan Li 0001","Xiangying Jiang",2
"Pete Skomoroch","Sam Shah",2
"Scott Blackburn","Pete Skomoroch",2
"Tom Diethe","Peter A. Flach",2
"Peter Adelson","Stefano Ermon",2
"Peter Adelson","Xiao Chen",2
"Tobias Kerzenmacher","Peter Braesicke",2
"Ugur Çayoglu","Peter Braesicke",2
"Tania Churchill","Peter Christen",2
"Yuhang Zhang","Peter Christen",2
"Peter Foltz","Renuka Sindhgatta",2
"Smit Marvaniya","Peter Foltz",2
"Swarnadeep Saha","Peter Foltz",2
"Tejas I. Dhamecha","Peter Foltz",2
"Rishi Chhatwal","Peter Gronvall",2
"Peter Gronvall","Robert Keeling",4
"Peter Gronvall","Robert Neary",2
"Peter Lenz","Reka Daniel-Weiner",2
"Rod Hook","Peter Lenz",2
"Peter Lenz","Roger Cost",2
"Wickus Martin","Peter Lenz",2
"Yeming Shi","Peter Lenz",2
"Sardar F. Jaf","Peter Matthews",2
"Toby P. Breckon","Peter Matthews",2
"Robin Marx","Peter Quax",2
"Peter Quax","Wim Lamotte",2
"Rahsaan J. Holley","Peter S. Lum",2
"Tan Tran","Peter S. Lum",2
"Sean Rooney","Peter Urbanetz",2
"Yu Zhang","Petko Bogdanov",2
"Petr Sojka","Vít Novotný",2
"Raji Akella","Petros Zerfos",2
"Somaieh Bahrami","Petros Zerfos",2
"Syed Yousaf Shah","Petros Zerfos",2
"Vadim Sheinin","Petros Zerfos",2
"Xuan-Hong Dang","Petros Zerfos",4
"Petteri Nurmi","Sasu Tarkoma",2
"Philip Habel","Xiaoyu Xiong",2
"Sara Amini","Philip S. Yu",4
"Sara Bahaadini","Philip S. Yu",4
"Satyajit Gupte","Philip S. Yu",2
"Senzhang Wang","Philip S. Yu",2
"Shaika Chowdhury","Philip S. Yu",2
"Shen Wang 0005","Philip S. Yu",2
"Shuaijun Ge","Philip S. Yu",2
"Shyue-Liang Wang","Philip S. Yu",2
"Sihong Xie","Philip S. Yu",6
"Tzung-Pei Hong","Philip S. Yu",2
"Vahid Noroozi","Philip S. Yu",6
"Wang-Chien Lee","Philip S. Yu",2
"Wayne Xin Zhao","Philip S. Yu",2
"Philip S. Yu","Wei Chen",2
"Wei Fan 0001","Philip S. Yu",2
"Weidong Bao","Philip S. Yu",2
"Weiran Huang 0001","Philip S. Yu",2
"Weixiang Shao","Philip S. Yu",2
"Wenqiang Yan","Philip S. Yu",2
"Wensheng Gan","Philip S. Yu",4
"Philip S. Yu","Wenwu Zhu 0001",2
"Xiangnan Kong","Philip S. Yu",2
"Xiao Wang 0017","Philip S. Yu",2
"Xiaokai Wei","Philip S. Yu",2
"Xiaomin Zhu 0001","Philip S. Yu",2
"Philip S. Yu","Xiaoming Zhang 0001",2
"Xinyue Liu","Philip S. Yu",2
"Yaliang Li","Philip S. Yu",2
"Philip S. Yu","Yanbo Liang",2
"Yang Liu","Philip S. Yu",2
"Yao Wan","Philip S. Yu",2
"Ye Liu 0006","Philip S. Yu",2
"Yen-Chieh Lien","Philip S. Yu",2
"Yi-Feng Lan","Philip S. Yu",2
"Yixue Wang","Philip S. Yu",2
"Yue Wang 0014","Philip S. Yu",2
"Zhou Zhao","Philip S. Yu",2
"Philip S. Yu","Zhoujun Li",2
"Zibin Zheng","Philip S. Yu",2
"Sebastian Schelter","Philipp Schmidt",2
"Philippa Clarke","Robert Goodspeed",2
"Philippa Clarke","Tiffany C. Veinot",2
"V. G. Vinod Vydiswaran","Philippa Clarke",2
"Philippa Clarke","Veronica J. Berrocal",2
"Xinyan Zhao","Philippa Clarke",2
"Rana Hussein","Philippe Cudré-Mauroux",2
"Soheil Roshankish","Philippe Cudré-Mauroux",2
"Piero Molino","Yi-Chia Wang",2
"Pierre Fraigniaud","Zvi Lotker",2
"Pierre Hulot","Sanjay Dominik Jena",2
"Yaya Sylla","Pierre Morizet-Mahoudeaux",2
"Pieter Heyvaert","Ruben Taelman",2
"Stefano Ceri","Pietro Pinoli",2
"Pin-Yu Chen","Yinglong Xia",2
"Pinchao Liu","William Escudero",2
"Wutao Lin","Ping Li 0001",2
"Xin Wang","Ping Li 0001",2
"Yue Feng","Ping Li 0001",4
"Yixuan Cao","Ping Luo 0001",2
"Ruimao Zhang","Ping Luo 0002",4
"Xinjiang Wang","Ping Luo 0002",2
"Zhanglin Peng","Ping Luo 0002",4
"Ping Zhang","Yipeng Zhang",2
"Ping Zhang","Yuchen Li 0001",2
"Ping Zhang","Zhifeng Bao",2
"Ping Zhang","Zhiyong Peng",2
"Sheng Zhou","Pinggang Yu",2
"Xin Wang 0019","Pinggang Yu",2
"Qingpeng Cai","Pingzhong Tang",2
"Pingzhong Tang","Yiwei Zhang",2
"Tomasz Tajmajer","Piotr Biczyk",2
"Pipei Huang","Zhibo Zhang",2
"Soheila Abrishami","Piyush Kumar",2
"Po-Ruey Lei","Wen-Chih Peng",2
"Po-Ruey Lei","Yu Ting Wen",2
"Rex Ying","Pong Eksombatchai",2
"Ruining He","Pong Eksombatchai",2
"Pong Eksombatchai","William L. Hamilton",2
"Srishti Gupta","Ponnurangam Kumaraguru",2
"Ponnurangam Kumaraguru","Tanmoy Chakraborty 0002",2
"Pooja A","Rajeev Rastogi",2
"Poonam Goyal","Vijay M. Giri",2
"Shusen Wang","Prabhat",2
"Raghava Rao Mukkamala","Pradeep Kumar Ray",2
"Ravi Vatrapu","Pradeep Kumar Ray",2
"Pradeep Kumar Ray","Sankar Halder",2
"Pranav Jindal","Rahul Sharma 0001",2
"Pranav Jindal","Yuchen Liu",2
"Pranav Kumar","Santosh Aditham",2
"Pranav Kumar","Trung Nguyen",2
"Radha Krishna Murthy Talluri","Prasad Calyam",2
"Reshmi Mitra","Prasad Calyam",2
"Sai Swathi Sivarathri","Prasad Calyam",2
"Prasad Calyam","Satish Nair",4
"Prasad Calyam","Trupti Joshi",2
"Yuanxun Zhang","Prasad Calyam",2
"William Clements","Prasad Saripalli",2
"Shunxing Bao","Prasanna Parvathaneni",2
"Prasanna Parvathaneni","Yogesh D. Barve",2
"Prasanna Parvathaneni","Yuang Yao",2
"Prasanna Parvathaneni","Yuankai Huo",2
"Srinivasan Iyengar","Prashant J. Shenoy",2
"Stephen Lee","Prashant J. Shenoy",2
"Tsung-Yen Yang","Prateek Mittal",2
"Prerna Khurana","Puneet Agarwal",2
"Shikhar Vashishth","Prince Jain",2
"Surabhi Punjabi","Priyanka Bhatt",2
"Sanghamitra Dutta","Pulkit Grover",2
"Teemu Roos","Pulkit Grover",2
"Utsav Sheth","Pulkit Grover",2
"Yaoqing Yang","Pulkit Grover",2
"Qi Chen","Yun Fu 0001",2
"Ziming Huang","Qi Chen",2
"Shenggao Zhu","Qi Du",2
"Qi Du","Yezhang Yang",2
"Yibin Ye","Qi Du",2
"Rohan Ramanath","Qi Guo",2
"Qi Guo","Sahin Cem Geyik",2
"Qi Guo","Xianren Wu",2
"Qi Lei","Wei Sun",2
"Qi Li 0012","Timothy P. Hanratty",2
"Qi Li 0012","Wenjun Jiang",2
"Qi Li 0012","Xikun Zhang 0001",2
"Yaliang Li","Qi Li 0012",2
"Qi Li 0012","Zhan Qin",2
"Qi Li 0016","Yang Zhang 0031",2
"Runlong Yu","Qi Liu 0003",2
"Qi Liu 0003","Tao Mei",2
"Qi Liu 0003","Xing Xie 0001",2
"Qi Liu 0003","Yu Su 0002",2
"Yu Yin","Qi Liu 0003",2
"Qi Liu 0003","Yuanchun Xu",2
"Yunzhou Zhang","Qi Liu 0003",2
"Yuyang Ye","Qi Liu 0003",2
"Qi Liu 0003","Zai Huang",2
"Qi Liu 0003","Zhenya Huang",6
"Zhi Li","Qi Liu 0003",2
"Wenli Sun","Qi Long",2
"Yize Zhao","Qi Long",2
"Qi Song","Yinghui Wu",2
"Shaoping Ma","Qi Tian",2
"Yiqun Liu 0001","Qi Tian",2
"Qi Wang","Torsten Suel",2
"Qi Wang","Yen-Yu Chen",2
"Shunda Pan","Qi Zhang 0001",2
"Xiaoyu Liu","Qi Zhang 0001",2
"Qi Zhang 0001","Xuanjing Huang",2
"Qi Zhang 0001","Yu-Gang Jiang",2
"Sandeep Tata","Qi Zhao",4
"Ying Sheng 0002","Qi Zhao",2
"Yu Shi","Qi Zhu 0008",2
"Qian Tao","Wenjun Zhou 0001",2
"Yongxin Tong","Qian Tao",2
"Zimu Zhou","Qian Tao",2
"Qiang Fu","Sameh Elnikety",2
"Qiang Fu","Yuxiong He",2
"Qiang Guan","Simon Su",2
"Qiang Guan","Timothy Randles",2
"Qiang Guan","Trilce Estrada",2
"Qiang Guan","Xin Liang 0001",2
"Xinyu Chen","Qiang Guan",2
"Qiang Guan","Zhengyong Ren",2
"Qiang Guan","Zizhong Chen",2
"Qiang Huang","Qiong Fang",2
"Qingwen Guan","Qiang Li 0024",2
"Qiang Li 0024","Wei Bian",2
"Zhe Xu","Qiang Li 0024",2
"Zhixin Li","Qiang Li 0024",2
"Qiang Qu","Ying Shen",2
"Qiang Qu","Zhou Zhao",2
"Yangqiu Song","Qiang Yang 0001",2
"Yaopeng Liu","Qiang Yang 0001",2
"Yu He","Qiang Yang 0001",2
"Yu Zhang 0006","Qiang Yang 0001",2
"Yexin Li","Qiang Yang",2
"Yu Zheng","Qiang Yang",2
"Qiangqiang Nie","Quan-Wu Xiao",2
"Shufang Hou","Qiangqiang Nie",2
"Qiangqiang Nie","Yudong Tan",2
"Zhicheng Gong","Qiangqiang Nie",2
"Qianqian Liu","Tianhao Wang 0006",2
"Xiaoqin Zhang 0002","Qianqian Liu",2
"Qianqian Wang","Si Li 0001",2
"Qiao Liu 0003","Refuoe Mokhosi",2
"Qiao Liu 0003","Yifu Zeng",4
"Qiao Liu 0003","Ziqi Huang",2
"Qiao Liu 0003","Zufeng Wu",2
"Shuai Yan","Qiao Wang",2
"Tanhua Jin","Qiao Wang",2
"Zhicheng Liu","Qiao Wang",2
"Qiaolin Xia","Xiaobo Wang",2
"Qiaolin Xia","Yi Zhang",2
"Qiaolin Xia","Zhifang Sui",2
"Qiaoling Liu","Thomas Mahoney",2
"Qiaoling Liu","Valentin Jijkoun",2
"Shan Jiang","Qiaozhu Mei",2
"Wei Ai","Qiaozhu Mei",2
"Xiaoxiao Guo","Qiaozhu Mei",2
"Xuan Lu","Qiaozhu Mei",2
"Qiaozhu Mei","Xuanzhe Liu",2
"Yunhao Jiao","Qiaozhu Mei",2
"Zhenpeng Chen","Qiaozhu Mei",2
"Xiaochuan Ni 0001","Qifa Ke",2
"Qikai Liu","Sen Su",2
"Qikai Liu","Shuguang Zhu",2
"Qikai Liu","Xiang Cheng 0003",2
"Qin Bao","Xiaoning Cui",2
"Qin Li","Shaofeng Lu",2
"Qin Li","Wenge Tang",2
"Qin Li","Xian Li",2
"Qin Li","Xianxian Chen",2
"Qin Li","Xiaowen Ruan",2
"Yu Xia","Qin Li",2
"Yu Xiong","Qin Li",2
"Qin Lv","Stephen M. Chu",2
"Qin Lv","Tun Lu",2
"Shi-Yong Chen","Qing Da",2
"Yang Yu 0001","Qing Da",4
"Qing Da","Yinghui Xu",2
"Yujing Hu","Qing Da",2
"Ying Sun","Qing He 0003",2
"Zhao Zhang","Qing He 0003",2
"Zheng-Yu Niu","Qing He 0003",2
"Qinzhe Xiao","Qing Li 0001",2
"Weihang Chen","Qing Li 0001",2
"Zhenguo Yang","Qing Li 0001",2
"Qing Tan","Xiaoxun Zhang",2
"Xiujun Chen","Qing Tan",2
"Xun Yang","Qing Tan",2
"Qing Wang 0016","S. S. Iyengar 0001",2
"Qing Wang 0016","Tao Li 0001",2
"Stephanie Taylor","Qing Zeng-Treitler",2
"Terri Elizabeth Workman","Qing Zeng-Treitler",2
"YiJun Shao","Qing Zeng-Treitler",2
"Qingkai Zeng","Zachary Eberhart",2
"Qinglong Wang","Xue Liu 0001",2
"Yingxue Zhang","Qinglong Wang",2
"Qingpeng Cai","Yiwei Zhang",2
"Qingquan Song","Xia Hu",2
"Qingwei Lin","Weichen Ke",2
"Qingwei Lin","Yong Xu",2
"Qingwei Lin","Ziyi Zhou",2
"Qingwen Guan","Wei Bian",2
"Zhe Xu","Qingwen Guan",2
"Zhixin Li","Qingwen Guan",2
"Qingyang Li","Xinjiang Lu",2
"Qingyang Li","Zhiwen Yu 0001",2
"Qingyao Ai","W. Bruce Croft",4
"Xu Chen 0017","Qingyao Ai",2
"Qingyao Ai","Yiqun Liu 0001",2
"Yongfeng Zhang","Qingyao Ai",2
"Wenye Ma","Qingyao Wu",2
"Yifan Zhang 0004","Qingyao Wu",2
"Qinlan Shen","Yohan Jo",2
"Qinyi Chen","Thomas K. Tu",2
"Qinyi Chen","Zachary M. Boyd",2
"Qinyong Wang","Zhiting Hu",2
"Qinyong Wang","Zi Huang",2
"Weihang Chen","Qinzhe Xiao",2
"Qinzhe Xiao","Zhenguo Yang",2
"Remo Rohs","Qiong Luo 0001",2
"Zhao Li","Qiong Luo 0001",2
"Qitian Wu","Xiaofeng Gao",2
"Qiuling Suo","Quanzeng You",2
"Yaliang Li","Qiuling Suo",2
"Qiushi Bai","Taewoo Kim 0001",2
"Volker Markl","Qiushi Bai",2
"Shufang Hou","Quan-Wu Xiao",2
"Quan-Wu Xiao","Yudong Tan",2
"Zhicheng Gong","Quan-Wu Xiao",2
"Shengjun Pan","Quan Lu",2
"Wenliang Zhao","Quan Lu",2
"Yu Sun","Quan Lu",2
"Quan Yuan 0001","Wenqi He",2
"Quan Yuan 0001","Xiang Ren 0001",2
"Quan Yuan 0001","Xinhe Geng",2
"Xiaolong Li 0005","Quan Yu",2
"Yanming Fang","Quan Yu",2
"Quan Yu","Yuan (Alan) Qi",2
"Zhiqiang Zhang 0012","Quan Yu",2
"Quanzeng You","Radha Chitta",2
"Quanzhi Li","Xiaozhong Liu",2
"Yingchi Liu","Quanzhi Li",2
"Quincey Koziol","Suren Byna",2
"Teng Wang","Quincey Koziol",2
"Shuyin Xia","Qun Liu",2
"Xiao Liang","Qun Liu",2
"Qun Liu","Yunsheng Liu",2
"Shuo Shang","Quoc Viet Hung Nguyen",2
"Weiqing Wang 0001","Quoc Viet Hung Nguyen",2
"Quoc Viet Hung Nguyen","Xue Li",2
"Yan Zhao 0008","Quoc Viet Hung Nguyen",2
"Yu Wang","Quoc Viet Hung Nguyen",2
"Swapnil Mishra","Quyu Kong",2
"R. Ali Vanderveld","Rayid Ghani",2
"R. Ali Vanderveld","Sam Edelstein",2
"Syed Ali Asad Rizvi","R. Ali Vanderveld",2
"R. Uday Kiran","Subhash Bhalla",2
"Rómer Rosales","Shaunak Chatterjee",2
"Shipeng Yu","Rómer Rosales",2
"Viral Gupta","Rómer Rosales",2
"Yan Gao","Rómer Rosales",2
"Zhongen Tao","Rómer Rosales",2
"Raaghavi Sivaguru","Vadym Tymchenko",2
"Radha Krishna Murthy Talluri","Reshmi Mitra",2
"Radha Krishna Murthy Talluri","Sai Swathi Sivarathri",2
"Radha Krishna Murthy Talluri","Satish Nair",2
"Radityo Eko Prasojo","Werner Nutt",2
"Sanchya Bhagat","Rafael Dowsley",2
"Rafael Dowsley","Tyler Hughes",2
"Rafael Falcon","Rami S. Abielmona",2
"Rafael Odon de Alencar","Thiago Salles",2
"Washington Luiz","Rafael Odon de Alencar",2
"Ruizhe Ma","Rafal A. Angryk",2
"Soukaina Filali Boubrahimi","Rafal A. Angryk",4
"Raffaele Perego 0001","Roberto Trani",2
"Raffaele Perego 0001","Rossano Venturini",2
"Rameshwar Pratap","Raghav Kulkarni",2
"Raghava Rao Mukkamala","Ravi Vatrapu",4
"Raghava Rao Mukkamala","Sankar Halder",2
"Raghava Rao Mukkamala","Sindre Klavestad",2
"Tor-Morten Grønli","Raghava Rao Mukkamala",2
"Raghavan Krishnan","Sarangapani Jagannathan",4
"Shweta Garg 0003","Raghavan Krishnan",2
"Raghavan Krishnan","V. A. Samaranayake",4
"Yu Lei 0001","Raghu Kacker",2
"Raghuram Vadapalli","Vasudeva Varma",2
"Raghuvir Songhela","Sonia Fahmy",2
"Ruocheng Guo","Raha Moraffah",2
"Vineeth Rakesh","Raha Moraffah",2
"Rahmi Arda Aral","Seref Recep Keskin",2
"Shrutendra Harsola","Rahul Agrawal",2
"Yashoteja Prabhu","Rahul Agrawal",2
"Rahul Bhagat","Shankar Vishwanath",2
"Rahul Bhagat","Srevatsan Muralidharan",2
"Sungchul Kim","Rahul Biswas",2
"Rahul G. Krishnan","Tony Jebara",2
"Yu He","Rahul Gidijala",2
"Rahul Mazumder","Zhen Zhu",2
"Yuchen Liu","Rahul Sharma 0001",2
"Roberto Camacho Barranco","Raimundo F. Dos Santos",2
"Rajan Vaish","Sharad Goel",2
"Rajan Vaish","Shirish Goyal",2
"Santosh Kedari","Rajasekar Vuppalapati",2
"Sharat Kedari","Rajasekar Vuppalapati",2
"Vivek Sembium","Rajeev Rastogi",2
"Sanjeev Vohra","Rajendra Prasad",2
"Sarvesh Damle","Rajendra Prasad",2
"Shankar Mallapur","Rajendra Prasad",2
"Raji Akella","Somaieh Bahrami",2
"Raji Akella","Vadim Sheinin",2
"Xuan-Hong Dang","Raji Akella",2
"Sobhan Moosavi","Rajiv Ramnath",2
"Rajiv Ramnath","Srinivasan Parthasarathy 0001",2
"Satya Katragadda","Raju Gottumukkala",4
