"from","to","weight"
"Richard Jayadi Oentaryo","Philips Kokoh Prasetyo",2
"Thong Hoang","Philips Kokoh Prasetyo",2
"Vivian Lai","Philips Kokoh Prasetyo",2
"Rodérick Fanou","Pierre François",2
"Pierre Senellart","Stéphane Bressan",2
"Thibault Debatty","Pietro Michiardi",2
"Pietro Michiardi","Wim Mees",2
"Tianyou Guo","Ping Li",2
"Ping Liu","Weimao Ke",2
"Ping Liu","Xiaohua Hu 0001",2
"Xiaohui Yan","Ping Li",2
"Ping Li","Xueqi Cheng",2
"Ping Li","Zhaohui Li",2
"Ping Luo 0001","Qing He 0003",4
"Ping Luo 0001","Shengwen Yang",2
"Ping Luo 0001","Sinno Jialin Pan",2
"Ping Luo 0001","Su Yan",2
"Ping Luo 0001","Zhiqiang Liu",2
"Ping Luo 0001","Zhiyong Shen",2
"Pinghua Gong","Ruiwen Zhang",2
"Tao Yang 0016","Pinghua Gong",2
"Pinghua Gong","Xiaotong Shen",2
"Zhi Nie","Pinghua Gong",2
"Ram D. Sriram","Piotr M. Szczypinski",2
"Soweon Yoon","Piotr M. Szczypinski",2
"Piotr M. Szczypinski","Stephen J. Florczyk",2
"Piotr Wasilewski","Stan Matwin",2
"Tomasz Tajmajer","Piotr Wasilewski",2
"Piyush Bansal","Thomas Hofmann",2
"Piyush Jha","Sajan Shah",2
"Weider D. Yu","Piyush Jha",2
"Tathagata Mukherjee","Piyush Kumar",2
"Theodore L. Willke","Po-Hsuan Chen",2
"Xia Zhu","Po-Hsuan Chen",2
"Yida Wang","Po-Hsuan Chen",2
"Rui Yan","Po Hu",2
"Po Hu","Tingting He",2
"Po Hu","Xiaohua Hu 0001",2
"Victor Perazzolo Barros","Pollyana Notargiacomo",2
"Poonam Goyal","S. Nikhil 0001",2
"Poonam Goyal","Sundar Balasubramaniam",2
"Stefano Leucci 0001","Prabhakar Raghavan",2
"Pramod Sharma","Prabhat",2
"Shane Canon","Prabhat",2
"Venkat Krishnamurthy","Prabhat",2
"Pradipto Das","Yandi Xia",2
"Radhakrishnan Angamuthu Chinnathambi","Prakash Ranganathan",2
"Pramod Bhatotia","Rodrigo Rodrigues 0001",2
"Shane Canon","Pramod Sharma",2
"Pramod Sharma","Venkat Krishnamurthy",2
"Prithu Banerjee","Pranali Yawalkar",2
"Pranali Yawalkar","Sayan Ranu",2
"Prasad Cheema","Wei Liu 0007",2
"Prasad Cheema","Yang Wang 0002",2
"Prashanth Vijayaraghavan","Soroush Vosoughi",2
"Preetam Ghosh","Thang N. Dinh",2
"Ragunathan Mariappan","Preethi R. Raajaratnam",2
"Preethi R. Raajaratnam","Sandipan Dandapat",2
"Preethi R. Raajaratnam","Shourya Roy",2
"Pritam Gundecha","Xia Hu",2
"Prithu Banerjee","Sayan Ranu",2
"Xuan-Hong Dang","Prithwish Basu",2
"Saurav Ghosh","Prithwish Chakraborty",2
"Priyanka Kale","Shilpa Balan",2
"Prudhvi Ratna Badri Satya","Thanh Tran 0005",2
"Pulasthi Wickramasinghe","Saliya Ekanayake",4
"Supun Kamburugamuve","Pulasthi Wickramasinghe",4
"Purushottam Kar","Sanjay Chawla",2
"Purushottam Kar","Shuai Li",2
"Pyry Takala","Tapani Raiko",2
"Xiaofeng Meng 0001","Qi Guo 0001",2
"Qi Guo 0001","Zujian Weng",2
"Qi Guo","Yang Song 0008",4
"Qi Li 0012","Wei Fan 0001",2
"Qi Li 0012","Yaliang Li",2
"Qi Li 0012","Yunlong Feng",2
"Tong Xu","Qi Liu 0003",2
"Xiangyu Zhao","Qi Liu 0003",2
"Qi Liu 0003","Yanjie Fu",2
"Qi Liu 0003","Yong Ge",4
"Qi Zhang 0001","Xuanjing Huang",4
"Qi Zhang 0001","Yeyun Gong",2
"Qi Zhao","Shaoping Ma",2
"Qi Zhao","Yi Zhang",2
"Qi Zhao","Yiqun Liu 0001",2
"Yongfeng Zhang","Qi Zhao",2
"Zhao Kang","Qiang Cheng",4
"Tingjian Ge","Qiang Ji",2
"Qiang Ji","Yanling Cui",2
"Qixing Huang","Qiang Yang 0001",2
"Ying Wei 0001","Qiang Yang 0001",2
"Yixuan Li","Qiang Yang 0001",2
"Yu Zheng 0004","Qiang Yang 0001",2
"Yue Cao 0001","Qiang Yang 0001",2
"Zheng Lu","Qiang Yang 0001",2
"Ruiyun Yu","Qiang Zhang 0008",2
"Yue Qu","Qiang Zhang 0008",2
"Ranga Raju Vatsavai","Qiang Zhang",2
"Qiang Zhang","Sreenivas Sukumar",2
"Zexi Chen","Qiang Zhang",2
"Qingbo Hu","Qiang Zhu 0002",2
"Sihong Xie","Qiang Zhu 0002",2
"Qiang Zhu 0002","Songtao Guo",4
"Qiang Zhu 0002","Yan Liu",2
"Yu Rong","Qiankun Zhu",2
"Yuanhua Lv","Qianyi Zhan",2
"Qiao Kang","Wei-keng Liao",2
"Wei Ai","Qiaozhu Mei",2
"Xuanzhe Liu","Qiaozhu Mei",2
"Qing Wang 0016","Qifeng Zhou",2
"Qifeng Zhou","Shu-Ching Chen",2
"Qifeng Zhou","Steven Luis",2
"Tao Li 0001","Qifeng Zhou",2
"Qifeng Zhou","Wentao Wang 0006",2
"Wubai Zhou","Qifeng Zhou",2
"Qifeng Zhou","Yue Huang",2
"Qin Liu","Zhenguo Li",2
"Qin Lu 0001","Yue Xiao",2
"Yunfei Long","Qin Lu 0001",2
"Qin Lv","Richard Han",2
"Shivakant Mishra","Qin Lv",2
"Quan Z. Sheng","Qinfeng Shi",2
"Wei Emma Zhang","Qinfeng Shi",2
"Shengwen Yang","Qing He 0003",2
"Sinno Jialin Pan","Qing He 0003",2
"Su Yan","Qing He 0003",2
"Zhiqiang Liu","Qing He 0003",2
"Zhiyong Shen","Qing He 0003",2
"Qing Wang 0016","Shekoofeh Mokhtari",2
"Qing Wang 0016","Shu-Ching Chen",2
"Qing Wang 0016","Steven Luis",2
"Tao Li 0001","Qing Wang 0016",6
"Qing Wang 0016","Wentao Wang 0006",4
"Wubai Zhou","Qing Wang 0016",2
"Qing Wang 0016","Yue Huang",2
"Qingbo Hu","Sihong Xie",2
"Qingbo Hu","Songtao Guo",2
"Qinghao Wu","Susen Zhao",2
"Tao Yang 0009","Qinghao Wu",2
"Xin Jin 0010","Qinghao Wu",2
"Qinghao Wu","Yifan Shen",2
"Qingqi Yue","Xuan Che",2
"Tiantian Xie","Qingquan Zhang",2
"Ting Zhu","Qingquan Zhang",2
"Zhichuan Huang","Qingquan Zhang",2
"Qingyang Li","Shuang Qiu",2
"Qingyang Li","Shuiwang Ji",2
"Qingyao Ai","W. Bruce Croft",6
"Yixing Fan","Qingyao Ai",4
"Qinzhe Zhang","Weixue Lu",2
"Qiuling Pan","Qirong Ho",2
"Shikai Liu","Qirong Ho",2
"Qirong Ho","Shonali Krishnaswamy",2
"Qirong Ho","The Anh Dang",2
"Qirong Ho","Wenqing Lin",2
"Yinyan Tan","Qirong Ho",2
"Zhe Fan","Qirong Ho",2
"Zhengbing Li","Qirong Ho",2
"Shikai Liu","Qiuling Pan",2
"Yinyan Tan","Qiuling Pan",2
"Zhe Fan","Qiuling Pan",2
"Zhengbing Li","Qiuling Pan",2
"Quan Yuan 0001","Tim Hanratty",2
"Quan Z. Sheng","Wei Emma Zhang",6
"Wenjie Ruan","Quan Z. Sheng",4
"Xianzhi Wang 0001","Quan Z. Sheng",4
"Quan Z. Sheng","Xiaofei Xu",4
"Quan Z. Sheng","Xiu Susie Fang",4
"Quan Z. Sheng","Xue Li 0001",8
"Quan Zhang 0001","Ramani R. Routray",2
"Quan Zhang 0001","Weisong Shi",2
"Yuchen Wu","Quanzeng You",2
"Quanzhi Li","Ramdev Wudali",2
"Quanzhi Li","Robert Martin",2
"Quanzhi Li","Rui Fang",12
"Quanzhi Li","Russ Kociuba",2
"Quanzhi Li","Sameena Shah",12
"Quanzhi Li","Steven Pomerville",2
"Quanzhi Li","William Keenan",2
"Quanzhi Li","Xiaomo Liu",10
"R. Retting","R. Jain",2
"S. S. Dey","R. Jain",2
"R. Jain","X. Liang",2
"S. S. Dey","R. Retting",2
"R. Retting","X. Liang",2
"Ravi Kiran Holur Vijay","Rómer Rosales",2
"Rupesh Gupta","Rómer Rosales",2
"Shaunak Chatterjee","Rómer Rosales",2
"Souvik Ghosh","Rómer Rosales",2
"Xiaoyu Chen","Rómer Rosales",2
"Yu Shi","Rómer Rosales",2
"Raúl Santos-Rodriguez","Tijl De Bie",2
"Ruizhe Ma","Rafal A. Angryk",2
"Soukaina Filali Boubrahimi","Rafal A. Angryk",2
"Raghava Rao Mukkamala","Ravi Vatrapu",6
"Sigrid Viken Hemstad","Raghava Rao Mukkamala",2
"Vinothan Vinayagamoorthy","Raghava Rao Mukkamala",2
"Ramakrishna B. Bairi","Raghavendra Udupa",2
"Sai C. Pallaprolu","Raghu Chintalapati",2
"Vandana P. Janeja","Raghu Chintalapati",2
"Vasundhara Misal","Raghu Chintalapati",2
"Yelena Yesha","Raghu Chintalapati",2
"Raghul Gunasekaran","Seung-Hwan Lim",2
"Sudharshan S. Vazhkudai","Raghul Gunasekaran",2
"Raghul Gunasekaran","Tom Barron",2
"Ragunathan Mariappan","Sandipan Dandapat",2
"Ragunathan Mariappan","Shourya Roy",2
"Shuang Hao","Raheem A. Beyah",2
"Xiaojing Liao","Raheem A. Beyah",2
"Rahul Palamuttam","Sujen Shah",2
"Rajaraman Kanagasabai","Sangaralingam Kajanan",2
"Rajaraman Kanagasabai","Shangfeng Hu",2
"Rajesh Sankaran","Ricardo A. Calix",2
"Rajgopal Kannan","Viktor K. Prasanna",2
"Si Liu","Rajkumar Kettimuthu",2
"Rajkumar Kettimuthu","Xian-He Sun",2
"Rakshit Trivedi","Utkarsh Upadhyay",2
"Sebastian Brandt 0001","Ralf Möller 0001",2
"Steffen Lamparter","Ralf Möller 0001",2
"Theofilos P. Mailis","Ralf Möller 0001",2
"Yannis E. Ioannidis","Ralf Möller 0001",2
"Yannis Kotidis","Ralf Möller 0001",2
"Soweon Yoon","Ram D. Sriram",2
"Ram D. Sriram","Stephen J. Florczyk",2
"Rama Akkiraju","Vibha Sinha",2
"Rama Akkiraju","Yuheng Hu",2
"Sathyan Munirathinam","Ramadoss Balakrishnan",2
"Ramakrishnan Kannan","Seung-Hwan Lim",4
"Sreenivas R. Sukumar","Ramakrishnan Kannan",4
"Ramani R. Routray","Weisong Shi",2
"Ramdev Wudali","Robert Martin",2
"Rui Fang","Ramdev Wudali",2
"Russ Kociuba","Ramdev Wudali",2
"Ramdev Wudali","Sameena Shah",2
"Steven Pomerville","Ramdev Wudali",2
"Ramdev Wudali","William Keenan",2
"Xiaomo Liu","Ramdev Wudali",2
"Rameez Rahman","Tian Guo 0002",2
"Rameez Rahman","Xia Hu",2
"Ramesh Sankaranarayana","Tom Gedeon",2
"Upa Gupta","Ramez Elmasri",2
"Ruizhu Huang","Ramona L. Walls",2
"Weijia Xu","Ramona L. Walls",2
"Ran Jia","Yan Xu 0013",2
"Ran Jia","Zhi Jin",2
"Shu Chen","Ran Wei",2
"Ranga Raju Vatsavai","Sreenivas Sukumar",2
"Zexi Chen","Ranga Raju Vatsavai",2
"Ranjeet Devarakonda","Rob Records",2
"Ranjeet Devarakonda","Sheman Beus",2
"Ranjeet Devarakonda","Yaxing Wei",2
"Sébastien Gaboury","Raphaël Khoury",2
"Sylvain Hallé","Raphaël Khoury",2
"Raquel Pau","Ricardo Jiménez-Peris",2
"Rashid Ansari","Yingwei Yao",2
"Sattar Ameri","Ratna Babu Chinnam",2
"Raunak Bhinge","Yung-Tsun Tina Lee",2
"Ravi K. Madduri","Stian Soiland-Reyes",2
"Rupesh Gupta","Ravi Kiran Holur Vijay",2
"Ravi Kiran Holur Vijay","Xiaoyu Chen",2
"Ravi Kumar 0001","Silvio Lattanzi",2
"Ravi Kumar 0001","Tamás Sarlós",2
"Sigrid Viken Hemstad","Ravi Vatrapu",2
"Vinothan Vinayagamoorthy","Ravi Vatrapu",2
"Yoshiyuki Kobayashi","Ravigopal Vennelakanti",2
"Ravikant Dindokar","Yogesh Simmhan",2
"Romana Khan","Rayid Ghani",2
"Samuel Carton","Rayid Ghani",2
"Sue He","Rayid Ghani",2
"Thomas Anderson Keller","Rayid Ghani",2
"Vrushank Vora","Rayid Ghani",2
"Youngsoo Park","Rayid Ghani",2
"Xiangdong Huang","Raymond K. Wong",2
"Ruoqian Liu","Reda Al-Bahrani",2
"Reda Al-Bahrani","Wei-keng Liao",2
"Rodrigo Augusto da Silva Alves","Renato Martins Assunção",2
"Renato Paes Leme","Sergei Vassilvitskii",2
"Ryota Kobayashi","Renaud Lambiotte",2
"Sonja Utz","Renee Ambros",2
"Reynold Cheng","Siqiang Luo",2
"Reynold Cheng","Xiang Li 0067",2
"Xiaowei Wu 0001","Reynold Cheng",2
"Reynold Cheng","Yixiang Fang",2
"Reynold Cheng","Yizhou Sun",2
"Reynold Cheng","Yudian Zheng",4
"Zhipeng Huang 0001","Reynold Cheng",4
"Reza Bosagh Zadeh","Shivaram Venkataraman",2
"Reza Bosagh Zadeh","Xiangrui Meng",2
"Xiao Li","Reza Sharifi Sedeh",2
"Reza Sharifi Sedeh","Yang Yang",2
"Ricardo Baeza-Yates","Xiao Bai 0002",2
"Ricardo Baeza-Yates","Yi Chang 0001",2
"Riccardo Bruno","Roberto Barbera",2
"Sandro Fiore","Riccardo Bruno",2
"Tomasz Zok","Riccardo Bruno",2
"Riccardo Bruno","V. Anantharaj",2
"Z. Shaheen","Riccardo Bruno",2
"Stratos Dimopoulos","Rich Wolski",2
"Yong Ge","Richang Hong",2
"Shivakant Mishra","Richard Han",2
"Vivian Lai","Richard Jayadi Oentaryo",2
"Saul Vargas","Richard McCreadie",2
"Richard McCreadie","Virgil Pavlu",2
"Richard Niemi","Tianran Hu",2
"Yu Wang 0041","Richard Niemi",2
"Richard Niemi","Yuncheng Li",2
"Rodrigo N. Calheiros","Richard O. Sinnott",2
"Shuo Wang","Richard O. Sinnott",2
"Richard O. Sinnott","Surya Nepal",2
"Yali Zhao","Richard O. Sinnott",2
"Sayan Goswami","Richard Platania",2
"Richard Platania","Seung-Jong Park",2
"Richard T. Shomer","Xiao-Han T. Zeng",2
"Shlomo Geva","Richi Nayak",2
"Richi Nayak","Timothy Chappell",2
"Ricky Laishram","Sucheta Soundarajan",4
"Rishi Chhatwal","Robert Keeling",2
"Sotiris K. Tasoulis","Risto Tuomainen",2
"Teemu Pitkänen","Risto Tuomainen",2
"Risto Tuomainen","Teemu Roos",2
"Ville Hyvönen","Risto Tuomainen",2
"Weizhong Li","Rob Knight",2
"Sheman Beus","Rob Records",2
"Zoltán Szlávik","Robert-Jan Sips",2
"Uwe Glässer","Robert Costanzo",2
"Zahra Zohrevand","Robert Costanzo",2
"Taraneh Khazaei","Robert E. Mercer",2
"Robert Horton","Srini Kumar",2
"Rui Fang","Robert Martin",2
"Russ Kociuba","Robert Martin",2
"Robert Martin","Sameena Shah",2
"Steven Pomerville","Robert Martin",2
"Robert Martin","William Keenan",2
"Xiaomo Liu","Robert Martin",2
"Xiangfeng Dai","Robert Prout",2
"Saman Mostafavi","Robert W. Cox",2
"Srijan Kumar","Robert West 0001",2
"Sandro Fiore","Roberto Barbera",2
"Tomasz Zok","Roberto Barbera",2
"Roberto Barbera","V. Anantharaj",2
"Z. Shaheen","Roberto Barbera",2
"Rubén Cuevas","Roberto Gonzalez",2
"Roberto Gonzalez","Stefano Traverso",2
"Samuel Barbosa","Roberto M. Cesar Jr.",2
"Roberto R. Expósito","Xoán C. Pardo",2
"Yali Zhao","Rodrigo N. Calheiros",2
"Salvador Aguiñaga","Rodrigo Palácios",2
"Rodrigo Palácios","Tim Weninger",2
"Tianran Hu","Roghayeh Feizi",2
"Shomir Wilson","Rohan Ramanath",2
"Sue He","Romana Khan",2
"Thomas Anderson Keller","Romana Khan",2
"Somit Gupta","Ron Kohavi",2
"Zhaobin Kuang","Ron M. Stewart",2
"Wenjing Yan","Rong Wen",4
"Rong Zhang 0002","Tom Z. J. Fu",2
"Rong Zhang 0002","Xiaofeng He",2
"Rong Zhang 0002","Xiaotong Wang",2
"Rong Zhang 0002","Zhenjie Zhang",2
"Ryan A. Rossi","Rong Zhou 0001",2
"Roohollah Etemadi","Yung H. Tsin",2
"Ugur Demiryurek","Rose Yu",2
"Rose Yu","Yan Liu 0002",2
"Rubén Cuevas","Stefano Traverso",2
"Rubao Lee","Xiaodong Zhang 0001",2
"Yin Huai","Rubao Lee",2
"Yuan Yuan","Rubao Lee",2
"Thomas Thesen","Ruben Kuzniecky",2
"Yijun Zhao","Ruben Kuzniecky",2
"Seth van Hooland","Ruben Verborgh",2
"Simon Hengchen","Ruben Verborgh",2
"Ruben Verborgh","Thomas Steiner",2
"Rui Fang","Russ Kociuba",2
"Sameena Shah","Rui Fang",12
"Rui Fang","Steven Pomerville",2
"Rui Fang","William Keenan",2
"Xiaomo Liu","Rui Fang",10
"Rui Ren","Tianxu Yi",2
"Rui Ren","Zhen Jia 0001",2
"Rui Yan","Tingting He",2
"Rui Yan","Xiangyang Zhou",2
"Rui Yan","Xiaohua Hu 0001",2
"Rui Yan","Yiping Song",2
"Xing Xie 0001","Rui Zhang 0003",4
"Yingzi Wang","Rui Zhang 0003",2
"Yu Sun 0021","Rui Zhang 0003",4
"Xiaochun Yang 0001","Rui Zhou 0001",2
"Yunjian Zhao","Ruihao Zhao",2
"Yuzhen Huang","Ruihao Zhao",2
"Tianran Hu","Ruihua Song",2
"Ruihua Song","Xing Xie 0001",2
"Ruihua Song","Yingzi Wang",2
"Ruilin Liu","Tao Quan",2
"Ruilin Liu","Yanjia Sun",2
"Tao Yang 0016","Ruiwen Zhang",2
"Ruiwen Zhang","Xiaotong Shen",2
"Yue Qu","Ruiyun Yu",2
"Weijia Xu","Ruizhu Huang",2
"Ruochen Xu","Yiming Yang",2
"Shuangfei Zhai","Ruofei Zhang",2
"Ruofei Zhang","Zhongfei (Mark) Zhang",2
"Ruoqian Liu","Wei-keng Liao",4
"Ruoyu Wang 0004","Surya Nepal",2
"Rupesh Gupta","Xiaoyu Chen",2
"Sathappan Muthiah","Rupinder Paul Khandpur",2
"Russ Kociuba","Sameena Shah",2
"Russ Kociuba","Steven Pomerville",2
"Russ Kociuba","William Keenan",2
"Xiaomo Liu","Russ Kociuba",2
"Theodore L. Willke","Ryan A. Rossi",2
"Sandro Bauer","Ryen W. White",2
"Ryo Mizote","Satoshi Matsuoka",2
"Ryohei Fujimaki","Yukitaka Kusumura",2
"Ryuya Mitsuhashi","Takahiro Nishimichi",2
"S. M. Moattar Husseini","Tan Wen Jun",2
"Vahid Kayvanfar","S. M. Moattar Husseini",2
"Scott Alfeld","S. Muthukrishnan",2
"S. Muthukrishnan","Smita Wadhwa",2
"William Simpson","S. Muthukrishnan",2
"S. Nikhil 0001","Sundar Balasubramaniam",2
"Srabasti Dutta","S. Roy",2
"Sumantro Ray","S. Roy",2
"S. S. Dey","X. Liang",2
"Sundararajan Sellamanickam","S. Sathiya Keerthi",2
"Suresh Parthasarathy","S. Sathiya Keerthi",2
"Vishwajit Kolathur","S. Sathiya Keerthi",2
"Z. A. Werginz","S. Vargas-Dominguez",2
"Sylvain Hallé","Sébastien Gaboury",2
"Sérgio Daniel Canuto","Thierson Couto Rosa",2
"Sérgio Daniel Canuto","Wellington Santos Martins",2
"Srinivasan Radhakrishnan","Sagar V. Kamarthi",4
"Sahin Cem Geyik","Santanu Kolay",2
"Sahin Cem Geyik","Sean O'Donnell",2
"Sahin Cem Geyik","Sergey Faleev",2
"Sai C. Pallaprolu","Vandana P. Janeja",4
"Vasundhara Misal","Sai C. Pallaprolu",2
"Sai C. Pallaprolu","Yelena Yesha",2
"Weider D. Yu","Sajan Shah",2
"Supun Kamburugamuve","Saliya Ekanayake",4
"Salvador Aguiñaga","Tim Weninger",2
"Zhonghao Yu","Sam Macbeth",2
"Sebastien Blandin","Sambit Sahu",2
"Vinay Kolar","Sambit Sahu",2
"Steven Pomerville","Sameena Shah",2
"William Keenan","Sameena Shah",2
"Sameena Shah","Xiaomo Liu",10
"Satarupa Guha","Samik Datta",2
"Tanmoy Chakraborty 0002","Samik Datta",2
"Samik Datta","Vasudeva Varma",2
"Samuel Carton","Youngsoo Park",2
"Travis R. Goodwin","Sanda M. Harabagiu",2
"Sander Borny","Thomas Vanhove",2
"Sander Borny","Tim Wauters",2
"Sandipan Dandapat","Shourya Roy",2
"Sandro Fiore","Tomasz Zok",2
"Sandro Fiore","V. Anantharaj",2
"Sandro Fiore","Z. Shaheen",2
"Sang-Jun Yea","Sejin Kim",2
"Sang-Wook Kim","U Kang",2
"Yong-Yeon Jo","Sang-Wook Kim",2
"Shangfeng Hu","Sangaralingam Kajanan",2
"Sangkeun Lee","Sisi Duan",2
"Sangkeun Lee","Supriya Chinthavali",2
"Sangmi Lee Pallickara","Shrideep Pallickara",2
"Sanguthevar Rajasekaran","Subrata Saha",2
"Sangwoo Kim","Vincenzo Cutello",2
"Shuai Li","Sanjay Chawla",2
"Soumya Sarkar","Sanjukta Bhowmick",2
"Vladimir Ufimtsev","Sanjukta Bhowmick",2
"Sumit Negi","Santanu Chaudhury",2
"Sean O'Donnell","Santanu Kolay",2
"Sergey Faleev","Santanu Kolay",2
"Santosh Aditham","Srinivas Katkoori",2
"Srikanta J. Bedathur","Sarath Kumar Kondreddi",2
"Stephan Seufert","Sarath Kumar Kondreddi",2
"Sasu Tarkoma","Siyuan Liu",2
"Satarupa Guha","Tanmoy Chakraborty 0002",2
"Satarupa Guha","Vasudeva Varma",2
"Yue Ning","Sathappan Muthiah",2
"Teruyoshi Zenmyo","Satoshi Iijima",2
"Satoshi Imamura","Takatsugu Ono",2
"Satoshi Imamura","Toshio Endo",2
"Satoshi Imamura","Yuichi Inadomi",2
"Satoshi Imamura","Yuichiro Yasui",2
"Satoshi Imamura","Yuta Kakibuka",2
"Toyotaro Suzumura","Satoshi Matsuoka",2
"Yosuke Oyama","Satoshi Matsuoka",2
"Yukimasa Tamatsu","Satoshi Matsuoka",2
"Sayan Goswami","Seung-Jong Park",2
"Soumajit Pramanik","Sayan Pathak",2
"Tanushree Mitra","Scott Counts",2
"Stephen Ranshous","Scott Klasky",2
"Surendra Byna","Scott Klasky",2
"Wenzhao Zhang","Scott Klasky",2
"Sean Chester","Venkatesh Srinivasan 0001",2
"Sergey Faleev","Sean O'Donnell",2
"Sebastian Brandt 0001","Steffen Lamparter",2
"Theofilos P. Mailis","Sebastian Brandt 0001",2
"Sebastian Brandt 0001","Yannis E. Ioannidis",2
"Sebastian Brandt 0001","Yannis Kotidis",2
"Sebastian C. Semler","Thomas Zahn",2
"Wei Ye 0001","Sebastian Goebl",2
"Susanne Bülow","Sebastian Kruse 0001",2
"Sebastian Kruse 0001","Thorsten Papenbrock",2
"Tobias Bleifuß","Sebastian Kruse 0001",2
"Sebastian Lamm","Sebastian Schlag",2
"Timo Bingmann","Sebastian Lamm",2
"Sebastian Lamm","Tobias Sturm",2
"Thomas Pellissier Tanon","Sebastian Schaffert",2
"Sebastian Schaffert","Thomas Steiner",2
"Timo Bingmann","Sebastian Schlag",2
"Sebastian Schlag","Tobias Sturm",2
"Vinay Kolar","Sebastien Blandin",2
"Seif Haridi","Volker Markl",2
"Weitong Chen","Sen Wang 0001",2
"Sencun Zhu","Suresh Chari",2
"Wu Zhou","Sencun Zhu",2
"Seong-Ping Chuah","Stéphane Bressan",2
"Seong-Ping Chuah","Yu Lu 0003",2
"Thomas Pellissier Tanon","Serge Abiteboul",2
"Sergej Zerr","Stefan Siersdorfer",2
"Sergey Nepomnyachiy","Torsten Suel",2
"Simon Hengchen","Seth van Hooland",2
"Seth van Hooland","Thomas Steiner",2
"Sreenivas R. Sukumar","Seung-Hwan Lim",4
"Seung-Hwan Lim","Sreenivas S. Sukumar",2
"Sudharshan S. Vazhkudai","Seung-Hwan Lim",2
"Seung-Hwan Lim","Tom Barron",2
"Shahbaz Atta","Sheikh Nasir Saeed",2
"Viet Ha-Thuc","Shakti Sinha",2
"Shandian Zhe","Yuan Qi 0001",2
"Shandian Zhe","Zhengzhang Chen",2
"Shandian Zhe","Zhi Wei",2
"Shane Canon","Venkat Krishnamurthy",2
"Shang-Tse Chen","Wenwen Zhang",2
"Shang-Tse Chen","Xiang Cheng 0002",2
"Tianming Liu","Shannon Quinn",6
"Xiang Li 0001","Shannon Quinn",6
"Ting-Kun Yan","Shanqing Guo",2
"Shanqing Guo","Xiaolin Wang 0003",2
"Xin-Shun Xu","Shanqing Guo",2
"Shanqing Guo","Zi Huang",2
"Xi Zhang","Shanshan Jiang",2
"Shaoping Chen","Yi-Cheng Tu",2
"Yi Zhang","Shaoping Ma",2
"Yiqun Liu 0001","Shaoping Ma",4
"Yongfeng Zhang","Shaoping Ma",2
"Shaoping Ma","Yue Yin",2
"Yuli Liu","Shaoping Ma",2
"Sihong Xie","Shaoxiong Wang",2
"Sharad Mehrotra","Yaming Yu",2
"Xiaoyi Lu","Shashank Gugnani",2
"Shashank Srikant","Varun Aggarwal",2
"Shaunak Chatterjee","Souvik Ghosh",2
"Yu Shi","Shaunak Chatterjee",2
"Shekoofeh Mokhtari","Tao Li 0001",2
"Sheng Li 0001","Yaliang Li",2
"Sheng Li 0001","Yun Fu 0001",6
"Zhiqiang Tao","Sheng Li 0001",2
"Tihua Duan","Sheng Wang",2
"Sheng Wang","Yang Cheng",2
"Yanni Li","Sheng Wang",2
"Sheng Wang","Zhi Wang",2
"Su Yan","Shengwen Yang",2
"Zhiqiang Liu","Shengwen Yang",2
"Zhiyong Shen","Shengwen Yang",2
"Yi Fang","Shenhong Zhu",2
"Shuai Wang 0020","Sherry Emery",2
"Zhiyuan Chen 0001","Sherry Emery",2
"Yinyan Tan","Shikai Liu",2
"Zhe Fan","Shikai Liu",2
"Zhengbing Li","Shikai Liu",2
"Shion Guha","Werner Geyer",2
"Tianyang Zhang","Shiqiang Yang",2
"Wenwu Zhu 0001","Shiqiang Yang",2
"Yunfei Lu","Shiqiang Yang",2
"Shirin Nilizadeh","Srijita Das",2
"Shirin Nilizadeh","Yong-Yeol Ahn",2
"Xiangrui Meng","Shivaram Venkataraman",2
"Shiyu Chang","Thomas S. Huang",2
"Shiyu Chang","Yang Zhang 0001",2
"Shiyu Chang","Yi Chang 0001",2
"Zhaoran Wang","Shiyu Wang",2
"Shlomo Geva","Timothy Chappell",2
"Shusaku Tsumoto","Shoji Hirano",4
"Shoji Hirano","Tomohiro Kimura",2
"Shonali Krishnaswamy","The Anh Dang",2
"Wenqing Lin","Shonali Krishnaswamy",2
"Shouji Fujimoto","Takayuki Mizuno",2
"Shounak Gore","Venu Govindaraju",2
"Steven Luis","Shu-Ching Chen",2
"Tao Li 0001","Shu-Ching Chen",2
"Wentao Wang 0006","Shu-Ching Chen",2
"Wubai Zhou","Shu-Ching Chen",2
"Yue Huang","Shu-Ching Chen",2
"Xuelian Lin","Shuai Ma 0001",2
"Shuai Wang 0020","Zhiyuan Chen 0001",4
"Xiaojing Liao","Shuang Hao",2
"Shuang Qiu","Shuiwang Ji",2
"Shuang Song 0007","Xinnian Zheng",2
"Shuangfei Zhai","Zhongfei (Mark) Zhang",2
"Shubham Atreja","Subhrajit Bhattacharya",2
"Shueh-Han Shih","Xin-Rong Chen",2
"Yuh-Jye Lee","Shueh-Han Shih",2
"Shuguang Han","Xing Yi",2
"Shuguang Han","Zhen Yue",2
"Shuguang Han","Zhigeng Geng",2
"Yaser Keneshloo","Shuguang Wang",2
"Yi Yang","Shuigeng Zhou",2
"Shupeng Wang","Shuiwang Ji",2
"Xiaoyu Zhang 0002","Shuiwang Ji",2
"Yong Wang","Shuiwang Ji",2
"Shujia Zhou","Toshihisa Matsui",2
