"from","to","weight"
"Pietro Michiardi","Maria A. Zuluaga",2
"Sébastien Marti","Maria A. Zuluaga",2
"Maria Esteva","Peter Cui",2
"Maria Esteva","Ruizhu Huang",2
"Maria Esteva","Tanya Clement",2
"Weijia Xu","Maria Esteva",2
"Spyros Samothrakis","Maria Fasli",2
"Umar I. Abdullahi","Maria Fasli",2
"Maria Maleshkova","Ralph Ewerth",2
"Swati","Maria Maleshkova",2
"Maria Traka","Paul Finglas",2
"Riste Stojanov","Maria Traka",2
"Tome Eftimov","Maria Traka",2
"Mariam Alaverdian","P. Jeffrey Brantingham",2
"Mariam Alaverdian","Tachin Ruangkriengsin",2
"Mariam Alaverdian","Veronica Kirgios",2
"Mariam Alaverdian","William Gilroy",2
"Mariam Alaverdian","Xia Li",2
"Marian-Andrei Rizoiu","Mary-Anne Williams",2
"Nikolas Dawson","Marian-Andrei Rizoiu",2
"Quyu Kong","Marian-Andrei Rizoiu",2
"Siqi Wu","Marian-Andrei Rizoiu",2
"Pedro Abreu","Mariana S. C. Almeida",2
"Mariana S. C. Almeida","Pedro Bizarro",2
"Xin Lou","Marianne Winslett",2
"Ying Yang","Marianne Winslett",2
"Marianne Winslett","Zbigniew Kalbarczyk",2
"Maribel Acosta","Martin Beno",2
"Olga Andreeva","Marieke L. Kuijjer",2
"Marieke L. Kuijjer","Ping Chen 0001",2
"Wei Ding 0003","Marieke L. Kuijjer",2
"Wei Li 0121","Marieke L. Kuijjer",2
"Marina Shalaginova","Marko Krstic",2
"Panagiotis Mandros","Mario Boley",2
"Maurizio Ferrari Dacrema","Mario Scriminaci",2
"Mario Scriminaci","Paolo Cremonesi",2
"Marios Kefalas","Martijn Tannemaat",2
"Marios Kefalas","Milan Koch",2
"Marios Kefalas","Thomas Bäck",2
"Marios Kefalas","Victor Geraedts",2
"Robert E. Kraut","Marisol Martinez-Escobar",2
"Mark Chen","Mihai Dobri",2
"Mark Chen","Theodor Cojoianu",2
"Ruiming Tang","Mark Coates",6
"Wei Guo","Mark Coates",4
"Xiuqiang He","Mark Coates",2
"Xue Liu","Mark Coates",2
"Yaochen Hu","Mark Coates",2
"Yingxue Zhang","Mark Coates",6
"Yishi Xu","Mark Coates",2
"Silvio Amir","Mark Dredze",2
"Martin Dittus","Mark Graham",2
"Sam Miller","Mark Graham",2
"Matthew Madany","Mark H. Ellisman",2
"Steven Peltier","Mark H. Ellisman",2
"Mark Hamilton","Nick Gonsalves",2
"Mark Hamilton","Siddhartha Prasad",2
"Mark Hamilton","William T. Freeman",2
"Wei Shao 0006","Mark Heimann",2
"Xiyuan Chen","Mark Heimann",2
"Yongli Ren","Mark Heimann",2
"Mark Lukas Möller","Meike Klettke",2
"Mark Lukas Möller","Uta Störl",2
"Robert Gormally","Mark Purcell",2
"Mark Purcell","Seshu Tirupathi",2
"Valeria Bolotova","Mark Sanderson",2
"Vladislav Blinov","Mark Sanderson",2
"Mark Sanderson","W. Bruce Croft",4
"Yukun Zheng","Mark Sanderson",2
"Zhijing Wu 0002","Mark Sanderson",2
"Md. Monir Hossain","Mark Sebestyen",2
"Mark Sebestyen","Omid Ardakanian",2
"Sunyong Yoo","Mark Stevenson",2
"Naeemul Hassan","Mark Tremayne",2
"Sukanya Bhowmik","Markus Endler",2
"Vitor Pinheiro de Almeida","Markus Endler",2
"Markus Götz","Martin Siggel",2
"Markus Götz","Michael Tarnawa",2
"Markus Götz","Philipp Knechtges",2
"Markus Götz","Simon Hanselmann",2
"Philipp Schlunder","Markus Goldhacker",2
"Ralf Klinkenberg","Markus Goldhacker",2
"René Wöstmann","Markus Goldhacker",2
"Sandipan Sikdar","Markus Strohmaier",2
"Matteo Interlandi","Markus Weimer",2
"Mohammad Hossein Namaki","Markus Weimer",2
"Subru Krishnan","Markus Weimer",2
"Wentao Wu 0001","Markus Weimer",2
"Yinghui Wu","Markus Weimer",2
"Yiwen Zhu","Markus Weimer",2
"Markus Zlabinger","Mete Sertkan",2
"Markus Zlabinger","Michael Schröder",2
"Sebastian Hofstätter","Markus Zlabinger",4
"Milan Koch","Martijn Tannemaat",2
"Martijn Tannemaat","Thomas Bäck",2
"Victor Geraedts","Martijn Tannemaat",2
"Martin Blais","Michal Lukasik",2
"Martin Blais","Stephan Günnemann",2
"Olivier Jeunen","Martin Bompaire",2
"Martin Degeling","Norbert Pohlmann",2
"Martin Degeling","Thorsten Holz",2
"Tobias Urban","Martin Degeling",2
"Sam Miller","Martin Dittus",2
"Mehrdad Mansouri","Martin Ester",2
"Shen Xin","Martin Ester",2
"Xiang Li 0067","Martin Ester",2
"Martin Ester","Yanghua Li",2
"Yizhou Ye","Martin Ester",2
"Zahra Zohrevand","Martin Ester",2
"Martin Ester","Zhao Li",4
"Zhen Zhang 0023","Martin Ester",2
"Pierre Laperdrix","Martin Lopatka",2
"Romain Rouvoy","Martin Lopatka",2
"Sarah Bird","Martin Lopatka",2
"Vikas Mishra","Martin Lopatka",2
"Walter Rudametkin","Martin Lopatka",4
"Martin Macak","Tomás Pitner",2
"Martin Pavlovski","Narayan Bhamidipati",2
"Martin Pavlovski","Shabhareesh Komirishetty",2
"Martin Pavlovski","Shubham Agrawal",2
"Martin Pavlovski","Zoran Obradovic",2
"Matthias Hagen","Martin Potthast",6
"Shahbaz Syed","Martin Potthast",2
"Stefan Heindorf","Martin Potthast",2
"Wei-Fan Chen","Martin Potthast",2
"Yan Scholten","Martin Potthast",2
"Wei Cheng 0002","Martin Renqiang Ren",2
"Martin Renqiang Ren","Wei Wang 0010",2
"Wenchao Yu","Martin Renqiang Ren",2
"Xiaofeng He","Martin Renqiang Ren",2
"Philipp Seidenschwarz","Martin Rumo",2
"Michael Tarnawa","Martin Siggel",2
"Philipp Knechtges","Martin Siggel",2
"Simon Hanselmann","Martin Siggel",2
"Yue Ning","Martin Slawski",2
"Yujing Chen","Martin Slawski",2
"Vinu E. Venugopal","Martin Theobald",2
"Michael Josten","Martine De Cock",2
"Nikhil Jha","Martino Trevisan",2
"Thomas Favale","Martino Trevisan",2
"Marwa Essam","Tamer Elsayed",2
"Nikolas Dawson","Mary-Anne Williams",2
"Maryam Habibi","Ulf Leser",2
"Yusan Lin","Maryam Moosaei",2
"Maryam Rahnemoonfar","Masoud Yari",2
"Maryam Rahnemoonfar","Odair Fernandes",2
"Maryam Rahnemoonfar","Robin R. Murphy",2
"Tashnim Chowdhury","Maryam Rahnemoonfar",2
"Maryam Tabar","Stephanie Winkler",2
"Maryam Tabar","Suhang Wang",2
"Matthew Phillipsy","Maryam Tavakoli Hosseinabadi",2
"Shafie Gholizadehy","Maryam Tavakoli Hosseinabadi",2
"Shun Morisawa","Masafumi Ohtsuka",2
"Masaharu Goto","Mitsunori Ogihara",2
"Masaharu Goto","Naoki Kobayashi",2
"Masahiro Ikeda","Yuichi Yoshida",2
"Yuuki Takai","Masahiro Ikeda",2
"Takayasu Fushimi","Masahiro Kimura",2
"Satoshi Oyama","Masahito Kurihara",2
"Takafumi Suzuki","Masahito Kurihara",2
"Munenari Inoguchi","Masaki Kobayashi",2
"Seungun Kim","Masaki Matsubara",2
"Seungbae Kim","Masaki Nakada",2
"Masaki Nakada","Wei Wang 0010",2
"Masaki Suzuki","Takeshi Kitahara",2
"Yuta Morisawa","Masaki Suzuki",2
"Masamichi Shimosaka","Yanru Chen",2
"Masamichi Shimosaka","Yoshiaki Ishihara",2
"Shota Yasui","Masashi Shibata",2
"P. Likhitha","Masashi Toyoda",2
"Penugonda Ravikumar","Masashi Toyoda",2
"R. Uday Kiran","Masashi Toyoda",2
"Ryotaro Tsukada","Masashi Toyoda",2
"Shonosuke Ishiwatari","Masashi Toyoda",2
"Masashi Toyoda","Sourabh Shrivastava",2
"Yuto Hayamizu","Masashi Toyoda",2
"Yang Cao 0011","Masatoshi Yoshikawa",2
"Masayasu Muraoka","Rudy Raymond",2
"Masayasu Muraoka","Tetsuya Nasukawa",2
"Masoud Mansoury","Mykola Pechenizkiy",2
"Masoud Mansoury","Robin Burke",2
"Richong Zhang","Masoumeh Soflaei",2
"Yongyi Mao","Masoumeh Soflaei",2
"Mat Kelly","Peter Melville Logan",2
"Mat Kelly","Sam Grabus",2
"Mate Torok","Miguel Ponce de Leon",2
"Minos N. Garofalakis","Mate Torok",2
"Nikos Giatrakos","Mate Torok",2
"Ralf Klinkenberg","Mate Torok",2
"Mate Torok","Stefan Burkard",2
"Theodoros Bitsakis","Mate Torok",2
"Vasilis Samoladas","Mate Torok",2
"Yannis Kotidis","Mate Torok",2
"Tahsin Reza","Matei Ripeanu",2
"Tanuj Kr Aasawat","Matei Ripeanu",2
"Mateusz Pawlik 0001","Nikolaus Augsten",2
"Mateusz Wnuk","Sebastian Stawicki",2
"Mauro Cherubini","Mathias Humbert",2
"Olamide Omolola","Mathias Humbert",2
"Mathias Kraus","Stefan Feuerriegel",2
"Reynold Cheng","Matin Najafi",2
"Xiaodong Li 0009","Matin Najafi",2
"Matin Najafi","Xiaolin Han",2
"Matteo Interlandi","Wentao Wu 0001",2
"Matteo Lissandrini","Peter Dolog",2
"Theis E. Jendal","Matteo Lissandrini",2
"Matteo Lissandrini","Themis Palpanas",2
"Matteo Lissandrini","Yannis Velegrakis",2
"Yunming Xiao","Matteo Varvello",2
"Pavlos Fafalios","Matthäus Zloch",2
"Ran Yu 0001","Matthäus Zloch",2
"Matthäus Zloch","Stefan Dietze",2
"Xiaofei Zhu","Matthäus Zloch",2
"Tom McNeil","Matthew Canham",2
"Matthew Caron","Oliver Müller",2
"Omar Shaikh","Matthew Hull",2
"Scott Freitas","Matthew Hull",2
"Siwei Li","Matthew Hull",2
"Susanta Routray","Matthew Hull",2
"Zhiyan Zhou","Matthew Hull",2
"Zijie J. Wang","Matthew Hull",2
"Niyati Chhaya","Matthew Killingsworth",2
"Saran Mumick","Matthew Killingsworth",2
"Xu Du","Matthew Kowalski",2
"Matthew Madany","Steven Peltier",2
"Shafie Gholizadehy","Matthew Phillipsy",2
"Osama Sakhi","Matthew S. Hagen",2
"Yuanbo Wang","Matthew S. Hagen",2
"Matthew Willetts","Stephen J. Roberts",2
"Matthias Grossglauser","Patrick Thiran",4
"Victor Kristof","Matthias Grossglauser",4
"Shahbaz Syed","Matthias Hagen",2
"Wei-Fan Chen","Matthias Hagen",2
"Matthias Murray","Roger Dev",2
"Rodger Benham","Matthias Petri",2
"Mattia Samory","Tanushree Mitra",2
"Mattia Samory","Vartan Kesiz Abnousi",2
"Maurizio Ferrari Dacrema","Paolo Cremonesi",4
"Olamide Omolola","Mauro Cherubini",2
"Samed Atouati","Mauro Sozio",2
"Xiao Lu","Mauro Sozio",2
"Mausoom Sarkar","Piyush Gupta",2
"Surgan Jandial","Mausoom Sarkar",2
"Mausoom Sarkar","Vineeth Balasubramanian",2
"Nicholas Gao","Max Wilson 0001",2
"Max Wilson 0001","Ramakrishna R. Nemani",2
"Max Wilson 0001","Thomas Vandal",2
"Max Wilson 0001","Walter Vinci",2
"Maxim Naumov","Narine Kokhlikyan",2
"Maxim Naumov","Vedanuj Goswami",2
"Maxime Cordy","Mike Papadakis",2
"Renaud Rwemalika","Maxime Cordy",2
"Salah Ghamizi","Maxime Cordy",2
"Maxime Cordy","Tegawendé F. Bissyandé",2
"Maxime Cordy","Yves Le Traon",2
"Maxime Thouvenot","Olivier Curé",2
"Maxime Thouvenot","Philippe Calvez",2
"Maxwell Hostetter","Rafal A. Angryk",2
"Udit Vyas","Mayank Singh 0001",2
"Mayanka Chandrashekar","Nathan A. Oyler",2
"Vijaya Kumari Yeruva","Mayanka Chandrashekar",2
"Mayanka Chandrashekar","Virginia Blanton",2
"Mayanka Chandrashekar","Yugyung Lee",2
"Nikesh Joshi","Mayson Green",2
"Md. Majedul Islam","Nazmul Hasan",2
"Md. Monir Hossain","Omid Ardakanian",2
"Mohammad Masum","Md. Shafiul Alam",2
"Medina Andresel","Ognjen Savkovic",2
"Meetkumar J. Patel","Mohammad I Husain",2
"Sangyoon Park","Meeyoung Cha",2
"Sundong Kim","Meeyoung Cha",2
"Sungwon Han 0001","Meeyoung Cha",4
"Sungwon Park","Meeyoung Cha",4
"Susang Lee","Meeyoung Cha",2
"Yeonsoo Choi","Meeyoung Cha",2
"Yizhan Xu","Meeyoung Cha",2
"Yu-Che Tsai","Meeyoung Cha",2
"Savvas Zannettou","Megan Squire",4
"Megha Srivastava","Shital Shah",2
"Meghan Ferriter","Nathan Yarasavage",2
"Meghana Madhyastha","Randal C. Burns",2
"Meghana Madhyastha","Veronika Strnadová-Neeley",2
"Radin Hamidi Rad","Mehdi Kargar",2
"Sadegh Farhang","Mehmet Bahadir Kirdan",2
"Ramazan Faruk Oguz","Mehmet S. Aktas",2
"Yasin Uygun","Mehmet S. Aktas",2
"Mohammad Mahdi Kamani","Mehrdad Mahdavi",2
"Rana Forsati","Mehrdad Mahdavi",2
"Sadegh Farhang","Mehrdad Mahdavi",2
"Weilin Cong","Mehrdad Mahdavi",2
"Mehrdad Mansouri","Zahra Zohrevand",2
"Mehwish Alam","Pascal Hitzler",2
"Mehwish Alam","Paul Groth",2
"Mehwish Alam","Volker Tresp",2
"Mei Chen","Pranav Khaitan",2
"Mei Chen","Quoc V. Le",2
"Mei Chen","Taibai Xu",2
"Mei Chen","Xiaoming Wang",2
"Weijun Yan","Meijing Wang",2
"Meike Klettke","Uta Störl",2
"Muheng Yan","Meiqi Guo",2
"Rebecca Hwa","Meiqi Guo",2
"Meiqi Guo","Wen-Ting Chung",2
"Yu-Ru Lin","Meiqi Guo",2
"Meiqi Zhu","Peng Cui 0001",4
"Xiao Wang 0017","Meiqi Zhu",4
"Meiqing Wang","Peng Dai",2
"Zhenxing Chen","Meiqing Wang",2
"Randy C. Paffenroth","Melanie Jutras",2
"Patrick McCarthy","Melinda Han Williams",2
"Roger Cost","Melinda Han Williams",2
"Wickus Martin","Melinda Han Williams",2
"Melisachew Wudage Chekol","Xin Liu 0020",2
"Melissa Skanderson","Qing Zeng-Treitler",2
"Melissa Skanderson","Rixin Wang",2
"Terri Elizabeth Workman","Melissa Skanderson",2
"Meng-Chieh Lee","Pierre Jinghong Liang",2
"Meng-Chieh Lee","Vincent S. Tseng",2
"Meng-Chieh Lee","Yue Zhao 0016",2
"Meng Chen","Yilong Yin",4
"Yuling Ma","Meng Chen",2
"Zhen Shen","Meng Chen",2
"Mengxia Yu","Meng Jiang 0001",2
"Meng Jiang 0001","Munira Syed",2
"Meng Jiang 0001","Nitesh V. Chawla",6
"Meng Jiang 0001","Oliver Conway",2
"Qingkai Zeng","Meng Jiang 0001",2
"Meng Jiang 0001","Sriram Subramanian",2
"Tianwen Jiang","Meng Jiang 0001",2
"Tong Zhao 0003","Meng Jiang 0001",4
"Meng Jiang 0001","Vishal Juneja",2
"Wei Peng","Meng Jiang 0001",2
"Wenhao Yu","Meng Jiang 0001",6
"Meng Jiang 0001","Xiangliang Zhang 0001",2
"Meng Jiang 0001","Yanfang Ye",2
"Yu Shu","Meng Jiang 0001",2
"Zhichun Guo","Meng Jiang 0001",2
"Meng Liu","Peng Pan",2
"Meng Liu","Shuiwang Ji",2
"Meng Ma","Pengfei Chen",2
"Meng Ma","Ping Wang 0003",2
"Meng Ma","Yuan Wang",2
"Meng Ma","Zonghua Zhang",2
"Peijie Sun","Meng Wang 0001",2
"Richang Hong","Meng Wang 0001",2
"Meng Wang 0001","Tat-Seng Chua",2
"Xiang Wang 0010","Meng Wang 0001",2
"Xiangnan He 0001","Meng Wang 0001",2
"Yanjie Fu","Meng Wang 0001",2
"Yaokun Xu","Meng Wang 0001",2
"Yixin Cao 0002","Meng Wang 0001",2
"Zheyi Liu","Meng Wang",2
"Tingxian Wang","Meng Yao",2
"Meng Zhang","Xiangyang Luo",2
"Meng Zhang","Yaqiong Qiao",2
"Min Zhao","Meng Zhou",2
"Xiang Ge","Meng Zhou",2
"Zhenwei Tang","Meng Zhou",2
"Mengdi Huai","Renqin Cai",2
"Menghai Pan","Weixiao Huang",2
"Menghai Pan","Xun Zhou",4
"Menghai Pan","Yanhua Li",4
"Menghan Wang","Xiao-Ming Wu",2
"Menghan Wang","Yujie Lin",2
"Mengjia Xu","Mo Zhang",2
"Mengjia Xu","Ning Guo",2
"Mengjia Xu","Quanzheng Li",2
"Wei Qiu","Mengjia Xu",2
"Xiang Li","Mengjia Xu",2
"Mengnan Du","Ninghao Liu",2
"Ruixiang Tang","Mengnan Du",2
"Mengnan Du","Shiva K. Pentyala",2
"Mengnan Du","Xia Hu",4
"Mengnan Du","Yuening Li",2
"Paul N. Bennett","Mengqiu Teng",2
"Rohail Syed","Mengqiu Teng",2
"Mengqiu Teng","Shamsi T. Iqbal",2
"Mengqiu Teng","Shane Williams",2
"Mengqiu Teng","Wendy W. Tay",2
"Ye Bi","Mengqiu Yao",2
"Mengqiu Yao","Zhenyu Wu",2
"Mengting Diao","Sen Su",2
"Mengting Diao","Shuai Gao",2
"Mengting Diao","Zhongbao Zhang",2
"Mengxia Yu","Tong Zhao 0003",2
"Wenhao Yu","Mengxia Yu",2
"Mengxia Zhu","Xuesong Lu",2
"Yilian Xin","Mengxia Zhu",2
"Mengxiong Liu","Zongyi Wang",2
"Michal Siedlaczek","Mengyang Sun",2
"Mengyang Sun","Torsten Suel",2
"Mengyu Wang","Micahel H. Goldbaum",2
"Mengyu Wang","Michael V. Boland",2
"Mengyu Wang","Siamak Yousefi",2
"Sidharth Mahotra","Mengyu Wang",2
"Mengyu Wang","Tobias Elze",2
"Mengyue Yang","Qingyang Li",2
"Mengyue Yang","Zhiwei Qin",2
"Mengzhen Fan","Siqiang Luo",2
"Mengzhen Fan","Weining Qian",2
"Mengzhen Fan","Yifeng Luo",2
"Mohammad M. Olama","Merry Ward",2
"Olufemi A. Omitaomu","Merry Ward",2
"P. Teja Kuruganti","Merry Ward",2
"Qing C. Cao","Merry Ward",2
"Merve Astekin","Narasimha K. Shashidhar",2
"Selim Ozcan","Merve Astekin",2
"Mete Sertkan","Michael Schröder",2
"Sebastian Hofstätter","Mete Sertkan",2
"Metehan Guzel","Suat Ozdemir",2
"Meznah A. Alamro","Mohammed Saeed Alkatheiri",2
"Meznah A. Alamro","Yu Zhuang",2
"Mhd Irvan","Rie Shigetomi Yamaguchi",2
"Mhd Irvan","Toshiyuki Nakata 0001",2
"Mi Luo","Pengxiang Cheng",2
"Mi Luo","Xiuqiang He",2
"Mi Luo","Zhenguo Li",2
"Mi Luo","Zhenhua Dong",2
"Miao Fan","Mingming Sun",2
"Miao Fan","Ping Li 0001",2
"Miao Fan","Yibo Sun",2
"Miao Fan","Ying Li",4
"Yue Feng","Miao Fan",2
"Miao Lu","Nitesh V. Chawla",2
"Suleyman Cetintas","Miao Lu",2
"Xian Wu","Miao Lu",2
"Rui Luo","Miao Xu",2
"Miao Xu","Tiejian Luo",2
"Weinan Zhang 0001","Miao Xu",2
"Yaodong Yang","Miao Xu",2
"Zhaoqing Peng","Miao Xu",2
"Michael V. Boland","Micahel H. Goldbaum",2
"Micahel H. Goldbaum","Siamak Yousefi",2
"Sidharth Mahotra","Micahel H. Goldbaum",2
"Tobias Elze","Micahel H. Goldbaum",2
"Peter Stefanov","Michaël J. Aupetit",2
"Michaël J. Aupetit","Preslav Nakov",2
"Michaeel Kazi","Weiwei Guo",2
"Muhan Zhang","Michael Avidan",2
"Michael Avidan","Yixin Chen",2
"Michael Bendersky","Mike Colagrosso",2
"Mingyang Zhang 0001","Michael Bendersky",2
"Michael Bendersky","Przemek Gajda",2
"Michael Bendersky","Sergey Novikov",2
"Shuguang Han","Michael Bendersky",2
"Weize Kong","Michael Bendersky",2
"Zhen Qin 0002","Michael Bendersky",2
"Zhongliang Li","Michael Bendersky",2
"Michael C. Crow","Ranjeet Devarakonda",2
"Wade Darnell","Michael C. Crow",2
"Yifan Tian","Michael Carey",2
"Michael Färber 0001","Sora Lim",2
"Michael Färber 0001","Victoria Burkard",2
"Michael Fink","Orgad Keller",2
"Michael Fink","Sagie Pudinsky",2
"Michael Fink","Sayali Kulkarni",2
"Michael Fink","Shimi Salant",2
"Michael Fink","Yossi Matias",2
"Shlok Gondalia","Michael G. Kahn",2
"Sudipto Ghosh","Michael G. Kahn",2
"Michael Günther 0002","Philipp Oehme",2
"Michael Günther 0002","Wolfgang Lehner",2
"Philip Hausner","Michael Gertz 0001",2
"Prabuddha Kumar","Michael Grace",2
"Pubali Datta","Michael Grace",2
"Tristan Morris","Michael Grace",2
"Pablo Ordóñez","Michael Hales",2
"Saisangararamaleengam Alagapan","Michael Hales",2
"Sumit Chakravarty","Michael Hales",2
"Ying Xie","Michael Hales",2
"Michael J. Carey 0001","Vassilis J. Tsotras",2
"Xikui Wang","Michael J. Carey 0001",2
"Pablo Suárez-Otero","Michael J. Mior",2
"Pascal Welke","Michael Kamp",2
"Michael Kamp","Stefan Wrobel",2
"Sampath Jayarathna","Michael L. Nelson",2
"Yasith Jayawardana","Michael L. Nelson",2
"Swati Padhee","Michael L. Raymer",2
"Tanvi Banerjee","Michael L. Raymer",2
"Phuong Nguyen","Michael Morris",2
"Sumeet Menon","Michael Morris",2
"Yaacov Yesha","Michael Morris",2
"Yelena Yesha","Michael Morris",2
"Prahathees Eswara","Michael N. Gubanov",2
"Rituparna Khan","Michael N. Gubanov",8
"Robert Brzozowski","Michael N. Gubanov",2
"Udit Paul","Michael Nekrasov",2
"Michael Nekrasov","Vivek Adarsh",2
"Michael Oberst","Sanjat Kanjilal",2
"Soorajnath Boominathan","Michael Oberst",2
"Michael R. Kosorok","Rui Song",2
"Wenbin Lu","Michael R. Kosorok",2
"Yulan He","Michael R. Lyu",2
"Michael Rose","Mike Colagrosso",2
"Michael Rose","Ryan Evans",2
"Michael Rose","Sandeep Tata",2
"Michael Rose","Sean Abraham",2
"Suming J. Chen","Michael Rose",2
"Zac Wilson","Michael Rose",2
"Zhen Qin 0002","Michael Rose",2
"Sebastian Hofstätter","Michael Schröder",2
"Nicolas Kourtellis","Michael Sirivianos",2
"Savvas Zannettou","Michael Sirivianos",2
"Michael Soprano","Stefano Mizzaro",2
"Michael Soprano","Vincenzo Della Mea",2
"Philipp Knechtges","Michael Tarnawa",2
"Michael Tarnawa","Simon Hanselmann",2
"Michael V. Boland","Siamak Yousefi",2
"Sidharth Mahotra","Michael V. Boland",2
"Tobias Elze","Michael V. Boland",2
"Swanand Kadhe","Michael W. Mahoney",2
"Thomas A. Courtade","Michael W. Mahoney",2
"Vipul Gupta","Michael W. Mahoney",2
"Zhewei Yao","Michael W. Mahoney",2
"Michal Lukasik","Stephan Günnemann",2
"Michal Siedlaczek","Torsten Suel",2
"Rolf van Wegberg","Michel van Eeten",2
"Ugur Akyazi","Michel van Eeten",2
"Stefano Fiorini","Michele Ciavotta",2
"Yelena Mejova","Michele Starnini",2
"Yelena Mejova","Michele Tizzoni",2
"Michelle Gong","Natarajan Chandrashekar",2
"Michelle Gong","Timothy A. Mann",2
"Miguel González-Fierro","Tao Wu",2
"Minos N. Garofalakis","Miguel Ponce de Leon",2
"Nikos Giatrakos","Miguel Ponce de Leon",2
"Ralf Klinkenberg","Miguel Ponce de Leon",2
"Miguel Ponce de Leon","Stefan Burkard",2
"Theodoros Bitsakis","Miguel Ponce de Leon",2
"Vasilis Samoladas","Miguel Ponce de Leon",2
"Yannis Kotidis","Miguel Ponce de Leon",2
"Theodor Cojoianu","Mihai Dobri",2
"Ryan Evans","Mike Colagrosso",2
"Sandeep Tata","Mike Colagrosso",2
"Sean Abraham","Mike Colagrosso",2
"Suming J. Chen","Mike Colagrosso",2
"Weize Kong","Mike Colagrosso",2
"Zac Wilson","Mike Colagrosso",2
"Zhen Qin 0002","Mike Colagrosso",2
"Renaud Rwemalika","Mike Papadakis",2
"Salah Ghamizi","Mike Papadakis",2
"Tegawendé F. Bissyandé","Mike Papadakis",2
"Mike Papadakis","Yves Le Traon",2
"Moshe Gotam","Mike Teplitsky",2
"Tomer Vainstein","Mike Teplitsky",2
"Oxana Korzh","Mikel Joaristi",2
"Mikel Joaristi","Rahul Deshmukh",2
"Mikel Joaristi","Sumit Purohit",2
"Milan Koch","Thomas Bäck",2
"Milan Koch","Victor Geraedts",2
"Oren Somekh","Milena Krasteva",2
"Tal Cohen","Milena Krasteva",2
"Milena Krasteva","Tomer Shadi",2
"Yair Koren","Milena Krasteva",2
"Zhipeng Luo","Milos Hauskrecht",2
"Qing-Guo Chen","Min-Ling Zhang",2
"Xuan Wu 0003","Min-Ling Zhang",2
"Yao Hu","Min-Ling Zhang",2
"Preslav Nakov","Min-Yen Kan",2
"Van-Hoang Nguyen","Min-Yen Kan",2
"Pingzhong Tang","Min Lu",2
"Min Lu","Qing He 0003",2
"Xiang Ao","Min Lu",2
"Min Zhang 0006","Shaoping Ma",6
"Weizhi Ma","Min Zhang 0006",4
"Xiangsheng Li","Min Zhang 0006",2
"Yiqun Liu 0001","Min Zhang 0006",6
"Yukun Zheng","Min Zhang 0006",2
"Zhijing Wu 0001","Min Zhang 0006",2
"Shaoyun Shi","Min Zhang",2
"Weizhi Ma","Min Zhang",2
"Min Zhang","Yongfeng Zhang",2
"Min Zhao","Xiang Ge",2
"Zhenwei Tang","Min Zhao",2
"Thanh-Nam Doan","Mina Sartipi",2
"Yu-Neng Chuang","Ming-Feng Tsai",2
"Ming-Feng Tsai","Yuan Fang 0001",2
"Ming-Jhe Hu","Shyue-Liang Wang",2
"Ming-Jhe Hu","Tank-Kai Yin",2
"Tzung-Pei Hong","Ming-Jhe Hu",2
"Qibin Chen","Ming Ding",2
"Yuxiao Dong","Ming Ding",2
"Zhen Yang","Ming Ding",2
"Shining Bo","Ming Gong",2
"Nicholas Jing Yuan","Ming Li 0001",2
"Wei Yang 0017","Ming Li 0001",2
"Yuqing Xie","Ming Li 0001",2
"Ming Tu","Rui Xia",2
"Ming Tu","Yuxuan Wang",2
"Zishun Feng","Ming Tu",2
"Shuo-Han Chen","Ming Yin",2
"Somesh Dube","Ming Yin",2
"Xiao Hu","Ming Yin",2
"Yung-Hsiang Lu","Ming Yin",2
"Sheng Wang","Ming Zhang 0004",2
"Suyao Tang","Ming Zhang 0004",2
"Weiping Song","Ming Zhang 0004",2
"Yifan Wang","Ming Zhang 0004",2
"Yuntong Lei","Ming Zhang 0004",2
"Minghao Li","Ming Zhou 0001",2
"Shaohan Huang","Ming Zhou 0001",2
"Yiheng Xu","Ming Zhou 0001",2
"Mingda Li","Weiting Gao",2
"Mingda Li","Yi Chen 0001",2
"Mingdong Ou","Nan Li",2
"Yifei Zhao","Mingdong Ou",2
"Yu-Hang Zhou","Mingdong Ou",2
"Minghao Li","Shaohan Huang",2
"Yiheng Xu","Minghao Li",2
"Yanjie Fu","Minghao Yin",2
"Qilin Deng","Minghao Zhao",2
"Minghao Zhao","Runze Wu",2
"Minghao Zhao","Zhene Zou",2
"Minghong Fang","Neil Zhenqiang Gong",2
"Minghui Qiu","W. Bruce Croft",2
"Minghui Qiu","Yongfeng Zhang",2
"Xuanye Liu","Minghui Shan",2
"Zhenlong Zhu","Minghui Shan",2
"Ruijun Chen","Mingli Zhang",2
"Vasileios Iosifidis","Mingli Zhang",2
"Wei Meng","Mingli Zhang",2
"Wenbin Zhang","Mingli Zhang",2
"Xuejiao Tang","Mingli Zhang",2
"Zhen Liu","Mingli Zhang",2
"Minglin Hong","Shiguo Huang",2
"Minglin Hong","Xiaolin Li",2
"Minglu Zhao","Mulya Agung",2
"Minglu Zhao","Reo Furuhata",2
"Minglu Zhao","Tomoya Soma",2
"Rebecca West","Mingming Guo",2
"San He We","Mingming Guo",2
"Mingming Guo","San He Wu",2
"Mingming Guo","Simon Hughes",2
"Unaiza Ahsan","Mingming Guo",4
"Xiquan Cui","Mingming Guo",4
"Mingming Sun","Ping Li 0001",8
